longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.214298642168117,38.389148292146494,0.80745596,-0.25877318,9.951388888888888,0.3563047894055784
27.214413147780654,38.38914808276484,0.8003108,-0.29369068,10.506944444444443,0.3673621722414263
27.214527653392,38.38914787327134,0.7951106,-0.29290107,9.308531746031745,0.36730854718780126
27.214642159002157,38.38914766366599,0.7924812,-0.28899702,9.688492063492063,0.3410000109527944
27.214756664611123,38.389147453948794,0.77395755,-0.29679143,10.215277777777779,0.3409792136525854
27.214871170218895,38.38914724411975,0.7796014,-0.30636832,10.662698412698411,0.3234152008679845
27.213038815955482,38.38906046557468,0.8148148,-0.28980646,237.67361111111114,0.1849895694994767
27.213153321438945,38.389060257424006,0.814346,-0.26436782,164.94444444444446,0.219958632259029
27.21326782692122,38.38906004916149,0.7730755,-0.24967858,73.0,0.24501664226022035
27.213382332402322,38.38905984078713,0.7707095,-0.26903808,36.56646825396825,0.2813675912457465
27.213496837882232,38.38905963230092,0.74303293,-0.26537046,13.211309523809524,0.2808932758420286
27.213611343360967,38.38905942370286,0.80585295,-0.28818738,11.561507936507935,0.2885434212652148
27.21372584883851,38.389059214992955,0.81556004,-0.342425,12.050595238095234,0.28025663496372266
27.213840354314875,38.38905900617121,0.7745377,-0.30594087,14.390873015873014,0.2870814953712403
27.21395485979005,38.38905879723762,0.75498205,-0.31344745,13.177579365079364,0.31570599333397353
27.214069365264038,38.38905858819217,0.7623631,-0.308204,13.093253968253968,0.3228367787735825
27.214183870736843,38.389058379034886,0.80322003,-0.3197172,12.172619047619044,0.3414192914737422
27.214298376208458,38.38905816976575,0.8253742,-0.326943,14.242063492063492,0.3326931700395863
27.214412881678886,38.38905796038476,0.80158454,-0.34793815,13.921626984126986,0.3383853283913574
27.214527387148124,38.389057750891936,0.814116,-0.34472933,11.074404761904761,0.3385587243203313
27.21464189261617,38.38905754128726,0.7626028,-0.3042328,11.035714285714283,0.3263176896528261
27.214756398083033,38.38905733157073,0.79234976,-0.30331126,11.69642857142857,0.33028714229874934
27.214870903548697,38.38905712174236,0.7896402,-0.30357143,11.960317460317459,0.3227124457534646
27.212924046217637,38.38897055122333,0.8328076,-0.18783543,243.6021825396826,0.16177012035759383
27.213038551560178,38.38897034318517,0.78913045,-0.30981433,180.71329365079367,0.2121166567295887
