longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity,fakulte
27.202672964537097,38.36744931367361,0.12819229,0.13545664,138.23115079365078,0.09108048904338777,Fen Edebiyat
27.202787436036896,38.367449115741756,-0.01047443,-0.040998217,123.28869047619047,0.09072365781218968,Fen Edebiyat
27.202901907535573,38.36744891769815,0.026522448,-0.07394203,104.73511904761905,0.09967937879096211,Fen Edebiyat
27.203016379033123,38.36744871954277,0.049028676,0.13682207,72.32936507936509,0.09764936294561234,Fen Edebiyat
27.202214827758397,38.36735998149894,0.04962876,-0.03967486,254.47519841269846,0.06720955862230821,Fen Edebiyat
27.202329299120727,38.367359784014766,0.057142857,0.039162304,259.0813492063493,0.08073686844882587,Fen Edebiyat
27.20244377048194,38.367359586418836,0.2461981,0.2695736,204.01190476190482,0.08258140316276248,Fen Edebiyat
27.202558241842027,38.36735938871114,0.03625464,0.18426967,167.89484126984124,0.09001029106688085,Fen Edebiyat
27.202672713200993,38.36735919089168,-0.032810792,0.11419032,162.25694444444446,0.09101787514993213,Fen Edebiyat
27.202787184558836,38.36735899296047,-0.07449633,0.05936508,146.4295634920635,0.09523673831949198,Fen Edebiyat
27.202901655915557,38.36735879491749,-1.7226528E-4,0.08598425,126.37103174603175,0.11095135591661998,Fen Edebiyat
27.203016127271155,38.36735859676275,0.11784108,0.29819277,90.10416666666669,0.11287109045361565,Fen Edebiyat
27.203130598625627,38.36735839849626,-0.01659864,0.34398258,79.07638888888889,0.12943504122778338,Fen Edebiyat
27.203245069978976,38.367358200118,0.034878165,0.2617587,65.39880952380953,0.14296982589403257,Fen Edebiyat
27.20221457699123,38.36726985871307,0.015414634,-0.02380484,265.8085317460318,0.07074510075936394,Fen Edebiyat
27.20232904821161,38.367269661229535,0.08720627,0.08744247,276.719246031746,0.07741274595974514,Fen Edebiyat
27.202443519430865,38.36726946363424,0.062209055,0.3547558,219.24305555555563,0.08026097572658156,Fen Edebiyat
27.202557990649,38.36726926592718,-0.02271771,0.0629286,211.91071428571433,0.08073001416442493,Fen Edebiyat
27.202672461866012,38.36726906810836,0.037704166,-0.009204276,215.515873015873,0.07306089459359012,Fen Edebiyat
27.202786933081903,38.367268870177774,0.051143665,0.24005945,200.21230158730157,0.07556628361909958,Fen Edebiyat
27.20290140429667,38.36726867213544,-0.02623551,0.3671689,180.41567460317458,0.0900335313958188,Fen Edebiyat
27.20301587551031,38.36726847398133,-0.04408457,0.23739459,133.70436507936506,0.10198187644228054,Fen Edebiyat
27.20313034672283,38.367268275715475,-0.07014682,0.03959562,113.5644841269841,0.12456308153156054,Fen Edebiyat
27.203244817934223,38.367268077337854,0.038951673,-0.07715318,68.62599206349208,0.14468445526698515,Fen Edebiyat
27.20335928914449,38.36726787884847,0.09409191,0.21752739,62.73115079365081,0.1516568383207734,Fen Edebiyat
27.203473760353628,38.36726768024734,0.07674685,0.37638214,56.51289682539685,0.16626371366416598,Fen Edebiyat
27.202099855145644,38.36717993329697,0.16883117,-0.07925801,293.63392857142856,0.08062295606871,Fen Edebiyat
27.202214326225185,38.36717973592583,0.012737524,0.037316397,267.40079365079373,0.08369991865192612,Fen Edebiyat
27.20232879730361,38.36717953844292,0.11950904,0.20248504,259.04761904761915,0.0894221303836796,Fen Edebiyat
